V1,V2,V3
143.923076923077,21.5,-3155
143.939799331104,21.5,-3155
143.95652173913,21.5,-3050
143.973244147157,21.5,-3050
143.989966555184,21.5,-2982
144.006688963211,21.5,-2982
144.023411371237,21.5,-2970
144.040133779264,21.5,-2835
144.056856187291,21.5,-2730
144.073578595318,21.5,-2716
144.090301003344,21.5,-2662
144.107023411371,21.5,-2392
144.123745819398,21.5,-2102
144.140468227425,21.5,-1841
144.157190635452,21.5,-1841
144.173913043478,21.5,-2082
144.190635451505,21.5,-2082
144.207357859532,21.5,-2369
144.224080267559,21.5,-2369
144.240802675585,21.5,-2431
144.257525083612,21.5,-2431
144.274247491639,21.5,-2340
144.290969899666,21.5,-2219
144.307692307692,21.5,-2097
144.324414715719,21.5,-1992
144.341137123746,21.5,-2001
144.357859531773,21.5,-2015
144.374581939799,21.5,-1998
144.391304347826,21.5,-1956
144.408026755853,21.5,-1956
144.42474916388,21.5,-1982
144.441471571906,21.5,-1982
144.458193979933,21.5,-1993
144.47491638796,21.5,-1993
144.491638795987,21.5,-1951
144.508361204013,21.5,-1951
144.52508361204,21.5,-1946
144.541806020067,21.5,-1957
144.558528428094,21.5,-1984
144.57525083612,21.5,-2028
144.591973244147,21.5,-2081
144.608695652174,21.5,-2142
144.625418060201,21.5,-2202
144.642140468227,21.5,-2316
144.658862876254,21.5,-2316
144.675585284281,21.5,-2397
144.692307692308,21.5,-2397
144.709030100334,21.5,-2423
144.725752508361,21.5,-2423
144.742474916388,21.5,-2428
144.759197324415,21.5,-2428
144.775919732441,21.5,-2448
144.792642140468,21.5,-2491
144.809364548495,21.5,-2563
144.826086956522,21.5,-2664
144.842809364548,21.5,-2788
144.859531772575,21.5,-2928
144.876254180602,21.5,-3059
144.892976588629,21.5,-3269
144.909698996656,21.5,-3269
144.926421404682,21.5,-3347
144.943143812709,21.5,-3347
144.959866220736,21.5,-3282
144.976588628763,21.5,-3282
144.993311036789,21.5,-3349
145.010033444816,21.5,-3349
145.026755852843,21.5,-3464
145.04347826087,21.5,-3455
145.060200668896,21.5,-3401
145.076923076923,21.5,-3221
145.09364548495,21.5,-3066
145.110367892977,21.5,-3062
145.127090301003,21.5,-3114
145.14381270903,21.5,-3224
145.160535117057,21.5,-3224
145.177257525084,21.5,-3286
145.19397993311,21.5,-3286
145.210702341137,21.5,-3333
145.227424749164,21.5,-3333
145.244147157191,21.5,-3399
145.260869565217,21.5,-3399
145.277591973244,21.5,-3422
145.294314381271,21.5,-3398
145.311036789298,21.5,-3309
145.327759197324,21.5,-3203
145.344481605351,21.5,-3190
145.361204013378,21.5,-3232
145.377926421405,21.5,-3393
145.394648829431,21.5,-3736
145.411371237458,21.5,-3736
145.428093645485,21.5,-3994
145.444816053512,21.5,-3994
145.461538461538,21.5,-4201
145.478260869565,21.5,-4201
145.494983277592,21.5,-4298
145.511705685619,21.5,-4298
145.528428093645,21.5,-4312
145.545150501672,21.5,-4329
145.561872909699,21.5,-4371
145.578595317726,21.5,-4416
145.595317725753,21.5,-4490
145.612040133779,21.5,-4600
145.628762541806,21.5,-4732
145.645484949833,21.5,-5009
145.66220735786,21.5,-5009
145.678929765886,21.5,-5307
145.695652173913,21.5,-5307
145.71237458194,21.5,-5528
145.729096989967,21.5,-5528
145.745819397993,21.5,-5716
145.76254180602,21.5,-5716
145.779264214047,21.5,-5786
145.795986622074,21.5,-5861
145.8127090301,21.5,-5995
145.829431438127,21.5,-6088
145.846153846154,21.5,-6054
145.862876254181,21.5,-5972
145.879598662207,21.5,-5894
145.896321070234,21.5,-5781
145.913043478261,21.5,-5781
145.929765886288,21.5,-5749
145.946488294314,21.5,-5749
145.963210702341,21.5,-5735
145.979933110368,21.5,-5735
145.996655518395,21.5,-5656
146.013377926421,21.5,-5656
146.030100334448,21.5,-5578
146.046822742475,21.5,-5481
146.063545150502,21.5,-5368
146.080267558528,21.5,-5261
146.096989966555,21.5,-5158
146.113712374582,21.5,-5078
146.130434782609,21.5,-5011
146.147157190635,21.5,-4918
146.163879598662,21.5,-4918
146.180602006689,21.5,-4852
146.197324414716,21.5,-4852
146.214046822742,21.5,-4805
146.230769230769,21.5,-4805
146.247491638796,21.5,-4785
146.264214046823,21.5,-4785
146.280936454849,21.5,-4800
146.297658862876,21.5,-4832
146.314381270903,21.5,-4891
146.33110367893,21.5,-4969
146.347826086957,21.5,-5067
146.364548494983,21.5,-5170
146.38127090301,21.5,-5269
146.397993311037,21.5,-5417
146.414715719064,21.5,-5417
146.43143812709,21.5,-5477
146.448160535117,21.5,-5477
146.464882943144,21.5,-5494
146.481605351171,21.5,-5494
146.498327759197,21.5,-5553
146.515050167224,21.5,-5553
146.531772575251,21.5,-5620
146.548494983278,21.5,-5722
146.565217391304,21.5,-5853
146.581939799331,21.5,-6014
146.598662207358,21.5,-6187
