V1,V2,V3
144.256029684601,23.9833119383825,-5449
144.272727272727,23.9833119383825,-5497
144.289424860853,23.9833119383825,-5593
144.30612244898,23.9833119383825,-5595
144.322820037106,23.9833119383825,-5562
144.339517625232,23.9833119383825,-5521
144.356215213358,23.9833119383825,-5580
144.372912801484,23.9833119383825,-5761
144.38961038961,23.9833119383825,-6018
144.406307977737,23.9833119383825,-6018
144.423005565863,23.9833119383825,-5862
144.439703153989,23.9833119383825,-5862
144.456400742115,23.9833119383825,-5605
144.473098330241,23.9833119383825,-5605
144.489795918367,23.9833119383825,-5403
144.506493506494,23.9833119383825,-5403
144.52319109462,23.9833119383825,-5330
144.539888682746,23.9833119383825,-5287
144.556586270872,23.9833119383825,-5279
144.573283858998,23.9833119383825,-5304
144.589981447124,23.9833119383825,-5333
144.60667903525,23.9833119383825,-5341
144.623376623377,23.9833119383825,-5335
144.640074211503,23.9833119383825,-5318
144.656771799629,23.9833119383825,-5318
144.673469387755,23.9833119383825,-5254
144.690166975881,23.9833119383825,-5254
144.706864564007,23.9833119383825,-5111
144.723562152134,23.9833119383825,-5111
144.74025974026,23.9833119383825,-4905
144.756957328386,23.9833119383825,-4905
144.773654916512,23.9833119383825,-4795
144.790352504638,23.9833119383825,-4676
144.807050092764,23.9833119383825,-4562
144.823747680891,23.9833119383825,-4485
144.840445269017,23.9833119383825,-4492
144.857142857143,23.9833119383825,-4576
144.873840445269,23.9833119383825,-4742
144.890538033395,23.9833119383825,-5348
144.907235621521,23.9833119383825,-5348
144.923933209647,23.9833119383825,-5768
144.940630797774,23.9833119383825,-5768
144.9573283859,23.9833119383825,-5792
144.974025974026,23.9833119383825,-5792
144.990723562152,23.9833119383825,-5825
145.007421150278,23.9833119383825,-5825
145.024118738404,23.9833119383825,-5825
145.040816326531,23.9833119383825,-5785
145.057513914657,23.9833119383825,-5716
145.074211502783,23.9833119383825,-5633
145.090909090909,23.9833119383825,-5561
145.107606679035,23.9833119383825,-5509
145.124304267161,23.9833119383825,-5482
145.141001855288,23.9833119383825,-5473
145.157699443414,23.9833119383825,-5473
145.17439703154,23.9833119383825,-5475
145.191094619666,23.9833119383825,-5475
145.207792207792,23.9833119383825,-5478
145.224489795918,23.9833119383825,-5478
145.241187384045,23.9833119383825,-5496
145.257884972171,23.9833119383825,-5496
145.274582560297,23.9833119383825,-5510
145.291280148423,23.9833119383825,-5525
145.307977736549,23.9833119383825,-5534
145.324675324675,23.9833119383825,-5531
145.341372912801,23.9833119383825,-5511
145.358070500928,23.9833119383825,-5489
145.374768089054,23.9833119383825,-5481
145.39146567718,23.9833119383825,-5498
145.408163265306,23.9833119383825,-5498
145.424860853432,23.9833119383825,-5540
145.441558441558,23.9833119383825,-5540
145.458256029685,23.9833119383825,-5581
145.474953617811,23.9833119383825,-5581
145.491651205937,23.9833119383825,-5599
145.508348794063,23.9833119383825,-5599
145.525046382189,23.9833119383825,-5600
145.541743970315,23.9833119383825,-5598
145.558441558442,23.9833119383825,-5593
145.575139146568,23.9833119383825,-5588
145.591836734694,23.9833119383825,-5582
145.60853432282,23.9833119383825,-5578
145.625231910946,23.9833119383825,-5575
145.641929499072,23.9833119383825,-5575
145.658627087199,23.9833119383825,-5575
145.675324675325,23.9833119383825,-5584
145.692022263451,23.9833119383825,-5584
145.708719851577,23.9833119383825,-5608
145.725417439703,23.9833119383825,-5608
145.742115027829,23.9833119383825,-5650
145.758812615955,23.9833119383825,-5650
145.775510204082,23.9833119383825,-5677
145.792207792208,23.9833119383825,-5703
145.808905380334,23.9833119383825,-5724
145.82560296846,23.9833119383825,-5738
145.842300556586,23.9833119383825,-5745
145.858998144712,23.9833119383825,-5744
145.875695732839,23.9833119383825,-5740
145.892393320965,23.9833119383825,-5732
145.909090909091,23.9833119383825,-5732
145.925788497217,23.9833119383825,-5735
145.942486085343,23.9833119383825,-5735
145.959183673469,23.9833119383825,-5749
145.975881261596,23.9833119383825,-5749
145.992578849722,23.9833119383825,-5765
146.009276437848,23.9833119383825,-5765
146.025974025974,23.9833119383825,-5770
146.0426716141,23.9833119383825,-5774
146.059369202226,23.9833119383825,-5778
146.076066790353,23.9833119383825,-5784
146.092764378479,23.9833119383825,-5791
146.109461966605,23.9833119383825,-5799
146.126159554731,23.9833119383825,-5807
146.142857142857,23.9833119383825,-5823
146.159554730983,23.9833119383825,-5823
146.176252319109,23.9833119383825,-5838
146.192949907236,23.9833119383825,-5838
146.209647495362,23.9833119383825,-5850
146.226345083488,23.9833119383825,-5850
146.243042671614,23.9833119383825,-5861
146.25974025974,23.9833119383825,-5861
146.276437847866,23.9833119383825,-5864
146.293135435993,23.9833119383825,-5866
146.309833024119,23.9833119383825,-5864
146.326530612245,23.9833119383825,-5862
146.343228200371,23.9833119383825,-5859
146.359925788497,23.9833119383825,-5859
146.376623376623,23.9833119383825,-5862
146.39332096475,23.9833119383825,-5878
146.410018552876,23.9833119383825,-5878
146.426716141002,23.9833119383825,-5895
146.443413729128,23.9833119383825,-5895
146.460111317254,23.9833119383825,-5895
146.47680890538,23.9833119383825,-5895
146.493506493506,23.9833119383825,-5880
146.510204081633,23.9833119383825,-5880
146.526901669759,23.9833119383825,-5871
146.543599257885,23.9833119383825,-5866
146.560296846011,23.9833119383825,-5867
146.576994434137,23.9833119383825,-5872
146.593692022263,23.9833119383825,-5881
146.61038961039,23.9833119383825,-5890
146.627087198516,23.9833119383825,-5902
146.643784786642,23.9833119383825,-5949
146.660482374768,23.9833119383825,-5949
146.677179962894,23.9833119383825,-6017
146.69387755102,23.9833119383825,-6017
146.710575139147,23.9833119383825,-6028
146.727272727273,23.9833119383825,-6028
146.743970315399,23.9833119383825,-5961
146.760667903525,23.9833119383825,-5961
146.777365491651,23.9833119383825,-5915
146.794063079777,23.9833119383825,-5873
146.810760667904,23.9833119383825,-5843
146.82745825603,23.9833119383825,-5827
146.844155844156,23.9833119383825,-5827
146.860853432282,23.9833119383825,-5841
146.877551020408,23.9833119383825,-5867
146.894248608534,23.9833119383825,-5944
146.91094619666,23.9833119383825,-5944
146.927643784787,23.9833119383825,-5989
146.944341372913,23.9833119383825,-5989
146.961038961039,23.9833119383825,-5944
